input_token,big,brown,calico,cat,dog,lay,mat,on,red,rug,sat,small,tabby,the
small|rug|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|rug|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|sat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|small|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|tabby|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
small|the|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|big|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|brown|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|calico|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|sat,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,4.6388,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568
tabby|cat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|cat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|dog|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|lay|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|mat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|on|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|red|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|rug|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|sat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|small|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|tabby|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabby|the|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|red,-0.3568,-0.3568,-0.3568,-0.3568,4.6388,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568
the|big|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|big|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|brown|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|cat,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,4.6388,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568,-0.3568
the|calico|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|calico|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|cat|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|dog|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|lay|the,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|mat|the,1.7541,-0.7749,2.5250,-0.7749,-0.7749,-0.7749,-0.7749,-0.7749,-0.7749,-0.7749,-0.7749,1.7739,1.6964,-0.7749
the|on|big,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|calico,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|cat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|lay,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|mat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|on,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|red,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|rug,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|sat,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|small,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the|on|tabby,0,0,0,0,0,0,0,0,0,0,0,0,0,0
